id,Booking_status_pred,prob
57563,0,0.13200814
57564,1,0.8814124
57565,0,0.010789329
57566,0,0.026915584
57567,0,0.06822221
57568,0,0.114165135
57569,1,0.6965229
57570,1,0.7909528
57571,1,0.71118355
57572,0,0.09607176
57573,0,0.17868169
57574,1,0.7001057
57575,1,0.7392109
57576,1,0.8756551
57577,0,0.28277498
57578,0,0.034387935
57579,0,0.31646731
57580,0,0.15565327
57581,0,0.4466049
57582,0,0.108626746
57583,0,0.0059888116
57584,0,0.123518564
57585,0,0.0101764
57586,0,0.3291228
57587,0,0.011926647
57588,0,0.117794186
57589,1,0.6851126
57590,0,0.1621203
57591,1,0.88460326
57592,1,0.9209963
57593,0,0.00048543524
57594,0,0.43855616
57595,1,0.79580927
57596,0,0.18619455
57597,1,0.7301481
57598,0,0.39369583
57599,0,0.2081318
57600,1,0.90821403
57601,1,0.64895463
57602,0,0.43400162
57603,0,0.17467447
57604,0,0.4049639
57605,0,0.11134838
57606,0,0.08485028
57607,0,0.0901033
57608,0,0.36338517
57609,0,0.12532435
57610,0,0.11877835
57611,0,0.39035764
57612,0,0.006417553
57613,1,0.5629016
57614,0,0.11348954
57615,0,0.16015941
57616,0,0.17391638
57617,1,0.68067104
57618,1,0.50672615
57619,1,0.93442184
57620,1,0.95378613
57621,0,0.040092982
57622,1,0.9029843
57623,0,0.083159834
57624,0,0.041683093
57625,1,0.5116249
57626,1,0.5736862
57627,0,0.13734725
57628,1,0.81103474
57629,0,0.24130411
57630,0,0.19277838
57631,1,0.766668
57632,1,0.88776577
57633,0,0.1550591
57634,0,0.0049624713
57635,0,0.29891062
57636,0,0.45299983
57637,1,0.8350156
57638,0,0.32396236
57639,0,0.025060507
57640,0,0.18962747
57641,1,0.81095964
57642,0,0.4883594
57643,0,2.488985e-05
57644,0,0.08672541
57645,0,0.0071014296
57646,1,0.7835924
57647,1,0.51061195
57648,1,0.63247
57649,1,0.90310055
57650,0,0.0069814166
57651,0,0.27753487
57652,1,0.63299644
57653,1,0.8953386
57654,0,0.011096287
57655,0,0.0012384782
57656,0,0.2751953
57657,1,0.91897863
57658,0,0.27868354
57659,1,0.68616486
57660,0,0.27445638
57661,1,0.9096162
57662,1,0.72378486
57663,0,0.4339893
57664,0,0.34898293
57665,0,0.008244047
57666,0,0.1894977
57667,1,0.90657413
57668,0,0.39657444
57669,0,0.119574435
57670,0,0.21143466
57671,1,0.7848607
57672,0,0.09033555
57673,0,0.45144984
57674,0,0.19685066
57675,0,0.33769953
57676,0,0.30931237
57677,1,0.7036989
57678,0,0.25762075
57679,0,0.45538557
57680,0,6.201295e-08
57681,0,0.22928047
57682,1,0.8347678
57683,0,0.21751176
57684,1,0.9272583
57685,0,0.16627607
57686,0,0.04916766
57687,0,0.00018654068
57688,0,0.0045248675
57689,0,1.0412612e-06
57690,1,0.60717094
57691,1,0.6610045
57692,1,0.68264943
57693,0,0.11424806
57694,0,0.028823221
57695,1,0.5012026
57696,0,0.46676794
57697,0,0.20879197
57698,0,0.03793269
57699,1,0.82746446
57700,1,0.7746128
57701,0,0.14399041
57702,0,0.009203142
57703,1,0.8175308
57704,0,0.15235654
57705,1,0.8429716
57706,0,0.16370228
57707,1,0.705028
57708,1,0.6832331
57709,0,0.442856
57710,0,0.31716076
57711,0,0.0002019139
57712,0,0.35541144
57713,0,0.2007239
57714,0,0.25138563
57715,1,0.9192155
57716,0,0.1172454
57717,0,0.13634335
57718,1,0.80869853
57719,0,0.25614884
57720,1,0.63784033
57721,0,0.3644726
57722,0,0.0048635574
57723,1,0.5881853
57724,0,0.09985722
57725,1,0.93858343
57726,0,0.31774467
57727,0,0.31988645
57728,0,0.18213114
57729,1,0.82172376
57730,1,0.9003387
57731,1,0.7964593
57732,0,0.32960784
57733,0,0.46468753
57734,0,0.13907847
57735,0,0.006724161
57736,0,0.38448268
57737,1,0.8008806
57738,1,0.86534613
57739,0,0.40011513
57740,0,0.35349995
57741,0,0.2913345
57742,1,0.8626397
57743,1,0.5082702
57744,0,0.3889439
57745,1,0.87652147
57746,0,0.3934828
57747,0,0.18321656
57748,1,0.74681336
57749,1,0.57206464
57750,1,0.65705675
57751,1,0.87943894
57752,0,0.42283365
57753,0,0.4769752
57754,1,0.76088387
57755,0,0.005088426
57756,0,0.15800795
57757,1,0.6654159
57758,1,0.75747025
57759,0,0.40971196
57760,1,0.77852815
57761,0,0.22744498
57762,1,0.8668817
57763,1,0.7445829
57764,0,0.06947574
57765,0,0.35567355
57766,0,0.10929473
57767,1,0.55663025
57768,1,0.6625621
57769,1,0.90125424
57770,0,0.26493955
57771,0,0.44000778
57772,0,0.20414968
57773,0,0.13399059
57774,0,0.22443675
57775,0,0.07029046
57776,0,0.2973589
57777,0,0.18915854
57778,0,0.12865648
57779,1,0.66719604
57780,0,0.46517184
57781,0,0.1878722
57782,1,0.62383133
57783,1,0.74443674
57784,0,0.16602002
57785,1,0.9092061
57786,1,0.90590113
57787,0,0.07355465
57788,0,0.0061413017
57789,1,0.91288877
57790,0,0.15322466
57791,1,0.7274723
57792,0,0.00698172
57793,0,0.18249083
57794,1,0.5689625
57795,0,0.23609547
57796,0,0.27766263
57797,1,0.68192345
57798,0,0.1448217
57799,0,0.22813874
57800,0,0.3965007
57801,1,0.6311049
57802,0,0.27151632
57803,0,0.28723085
57804,0,0.23385154
57805,0,0.11044088
57806,0,0.023676556
57807,1,0.75301915
57808,0,0.010225654
57809,0,0.002050316
57810,0,0.165432
57811,0,0.17142068
57812,1,0.8898436
57813,0,0.0011473277
57814,1,0.761924
57815,0,0.40560904
57816,0,0.1436922
57817,0,0.18569136
57818,0,0.004849928
57819,1,0.7893559
57820,0,0.14461498
57821,0,0.0013068557
57822,1,0.58788776
57823,0,0.17982364
57824,0,0.35216156
57825,1,0.53663003
57826,1,0.83865666
57827,0,0.120168805
57828,1,0.83784205
57829,0,0.118868016
57830,0,0.00075941224
57831,0,0.32650548
57832,1,0.59553754
57833,0,0.33355546
57834,0,0.13456741
57835,1,0.8700999
57836,0,0.38617602
57837,0,0.06934796
57838,0,0.004120257
57839,1,0.81624085
57840,0,0.13476038
57841,1,0.78989226
57842,1,0.75205165
57843,0,0.0047293636
57844,0,0.19988753
57845,0,0.3570357
57846,0,0.4870303
57847,0,0.048539404
57848,1,0.75766677
57849,1,0.7896043
57850,0,0.27198678
57851,1,0.8261633
57852,0,0.43219438
57853,1,0.875441
57854,1,0.5223734
57855,0,0.013381965
57856,0,0.2712879
57857,1,0.88628894
57858,1,0.7636347
57859,1,0.5273539
57860,1,0.63160366
57861,0,0.24735893
57862,0,0.2288198
57863,0,0.01704428
57864,0,0.32015514
57865,1,0.77917856
57866,0,0.35433352
57867,0,0.024081586
57868,0,0.44849753
57869,1,0.94125587
57870,0,0.13605233
57871,1,0.8063703
57872,0,0.1610764
57873,0,0.118659705
57874,0,0.10071823
57875,0,0.027697617
57876,1,0.5432495
57877,0,1.26614075e-11
57878,1,0.51606196
57879,1,0.5221819
57880,1,0.6096423
57881,1,0.9231192
57882,0,0.1825574
57883,1,0.78835326
57884,0,0.10514051
57885,1,0.82916015
57886,0,0.39728525
57887,1,0.95538735
57888,0,0.13926966
57889,0,0.041131005
57890,0,0.04383547
57891,0,0.11902324
57892,0,0.36242363
57893,0,0.41411126
57894,0,0.15680988
57895,1,0.78063244
57896,0,0.25940827
57897,0,0.137581
57898,0,0.23989952
57899,0,0.044067346
57900,1,0.88709193
57901,0,0.2707678
57902,1,0.65895075
57903,0,0.11243309
57904,1,0.5053329
57905,1,0.90093094
57906,0,0.012355218
57907,1,0.5853235
57908,0,0.0022511254
57909,0,0.16299659
57910,0,0.10461236
57911,1,0.70107526
57912,0,0.11347831
57913,1,0.56039953
57914,1,0.50267345
57915,0,0.09820275
57916,1,0.54447603
57917,1,0.50902104
57918,0,0.18393622
57919,1,0.52857643
57920,1,0.78529847
57921,1,0.8855968
57922,0,0.255222
57923,1,0.555764
57924,1,0.56311893
57925,1,0.93051136
57926,0,0.4346588
57927,0,0.015673798
57928,0,0.43647194
57929,0,0.01892097
57930,1,0.72108203
57931,0,0.05096871
57932,1,0.6030285
57933,0,0.10688715
57934,1,0.94487935
57935,0,0.48378962
57936,0,0.017193463
57937,0,0.03149646
57938,1,0.80580884
57939,1,0.7529815
57940,0,0.28425676
57941,0,0.46130028
57942,0,0.21038501
57943,0,0.19930996
57944,1,0.6673337
57945,0,0.0035996863
57946,1,0.6096094
57947,0,0.09898377
57948,0,0.17512676
57949,0,0.17241023
57950,0,0.18552448
57951,0,0.27700585
57952,0,0.4120551
57953,0,0.0040561445
57954,0,0.026266005
57955,0,0.21399333
57956,1,0.8049201
57957,1,0.94216245
57958,0,0.24844784
57959,1,0.720079
57960,1,0.7966502
57961,1,0.75061804
57962,0,0.17472135
57963,0,0.17733902
57964,1,0.5201366
57965,0,0.15165706
57966,1,0.67969096
57967,1,0.7819548
57968,1,0.80124706
57969,1,0.54685163
57970,0,0.22389306
57971,1,0.74482495
57972,1,0.5621642
57973,1,0.50492865
57974,0,0.4087198
57975,1,0.50226295
57976,1,0.8708384
57977,0,0.23627113
57978,0,0.11316525
57979,1,0.56641936
57980,0,0.07264287
57981,1,0.6170062
57982,0,0.17889225
57983,0,0.35749748
57984,0,0.18586442
57985,0,0.49898368
57986,0,0.11258343
57987,0,0.19478337
57988,0,0.0012446145
57989,1,0.9314579
57990,0,0.33731917
57991,0,0.11939377
57992,1,0.5258484
57993,1,0.74253947
57994,1,0.85013825
57995,1,0.75537205
57996,1,0.65742624
57997,0,0.119049236
57998,0,0.23034918
57999,1,0.95466644
58000,0,0.08993015
58001,0,0.18697019
58002,1,0.71915334
58003,0,0.046654847
58004,1,0.82372177
58005,0,4.268836e-05
58006,0,0.0057785613
58007,1,0.62396383
58008,1,0.8160879
58009,0,0.07423434
58010,0,0.052179046
58011,1,0.9410241
58012,0,0.12779896
58013,1,0.7151247
58014,0,0.028715154
58015,1,0.8260186
58016,0,0.46990952
58017,0,0.10690468
58018,0,0.06431496
58019,1,0.5082772
58020,0,0.08358945
58021,0,0.4796235
58022,0,0.0071963286
58023,0,2.1121582e-13
58024,0,0.48448852
58025,0,0.19498342
58026,1,0.8333518
58027,0,0.06840393
58028,0,0.33976918
58029,1,0.6903268
58030,0,0.0043588895
58031,0,0.37677735
58032,0,0.09893398
58033,1,0.91866827
58034,1,0.5071437
58035,0,0.4222786
58036,1,0.5214773
58037,0,0.15411507
58038,1,0.6382657
58039,1,0.8939622
58040,0,0.021442074
58041,0,0.4270361
58042,1,0.63144785
58043,1,0.8207904
58044,0,0.25534552
58045,0,0.21183221
58046,0,0.4033047
58047,0,0.1578706
58048,1,0.81721985
58049,1,0.93830645
58050,0,0.067689955
58051,0,0.012117521
58052,1,0.5966602
58053,0,0.024502655
58054,0,0.004669276
58055,0,0.44435063
58056,0,0.027794598
58057,0,0.039522104
58058,1,0.84755176
58059,0,0.16486253
58060,1,0.74561155
58061,0,0.47655702
58062,0,5.910352e-06
58063,0,0.09466459
58064,0,0.12900473
58065,0,0.1852648
58066,0,0.06877561
58067,1,0.8747606
58068,1,0.7847947
58069,0,0.4002287
58070,0,0.05915524
58071,1,0.7462325
58072,1,0.8254999
58073,0,0.37213486
58074,1,0.588873
58075,1,0.706986
58076,0,0.059378166
58077,0,0.4400323
58078,0,0.08327094
58079,1,0.8322778
58080,0,0.41657507
58081,1,0.7915966
58082,1,0.6248747
58083,0,0.20191903
58084,1,0.84992474
58085,1,0.8539729
58086,1,0.77160436
58087,1,0.78083956
58088,0,0.20936248
58089,0,0.07547102
58090,1,0.69644827
58091,0,0.3267053
58092,1,0.54786956
58093,0,0.0023929714
58094,0,0.10363092
58095,1,0.6179006
58096,0,0.037519664
58097,1,0.85253614
58098,1,0.59008485
58099,1,0.84371245
58100,0,1.5839754e-05
58101,0,5.0537277e-05
58102,1,0.5142918
58103,0,0.47875145
58104,0,0.3922217
58105,1,0.585463
58106,0,0.48085228
58107,0,0.047197357
58108,0,0.06797844
58109,1,0.5195311
58110,0,0.21493267
58111,0,0.024508303
58112,0,0.2643361
58113,1,0.69120616
58114,1,0.83384275
58115,0,0.38955972
58116,1,0.74119186
58117,1,0.92391634
58118,0,0.039792083
58119,0,0.42286712
58120,1,0.89617616
58121,1,0.83903027
58122,0,0.30017433
58123,0,0.15261309
58124,1,0.8018327
58125,0,0.067384146
58126,0,0.4308133
58127,0,0.11855433
58128,0,0.02844505
58129,1,0.69803697
58130,0,0.4356244
58131,0,0.060740337
58132,1,0.5570154
58133,0,0.09500902
58134,0,0.09882578
58135,0,0.41861114
58136,0,0.3760974
58137,0,0.0975447
58138,1,0.5323039
58139,0,0.46480918
58140,1,0.80755424
58141,0,0.36601573
58142,0,0.09748196
58143,0,0.36710384
58144,0,0.04649227
58145,0,0.0012702981
58146,1,0.53661823
58147,0,0.029947327
58148,0,0.018565943
58149,1,0.71915364
58150,0,0.18223605
58151,0,0.49450806
58152,0,0.45023134
58153,0,0.057752244
58154,0,0.2911202
58155,1,0.6596181
58156,0,0.13446707
58157,0,0.07400357
58158,0,0.111348666
58159,1,0.6195825
58160,0,0.45125
58161,0,0.44826922
58162,0,0.20501639
58163,1,0.7267367
58164,1,0.8896107
58165,0,0.28171754
58166,0,0.07161767
58167,1,0.528471
58168,1,0.7216422
58169,0,0.49894255
58170,0,0.33120885
58171,1,0.8668775
58172,0,0.00013885747
58173,0,0.1863988
58174,1,0.84661067
58175,0,0.38084787
58176,0,0.30012354
58177,0,0.15718788
58178,1,0.59171605
58179,0,0.21181807
58180,0,0.11147272
58181,0,0.0061210026
58182,1,0.82157177
58183,0,0.38163462
58184,0,0.345068
58185,0,0.03079462
58186,0,0.1419426
58187,0,0.38479763
58188,0,0.28268072
58189,1,0.7558918
58190,1,0.6129616
58191,1,0.9020011
58192,0,0.1751784
58193,0,0.16695601
58194,0,0.48649147
58195,1,0.6134319
58196,0,0.038711615
58197,0,0.15113233
58198,1,0.8081927
58199,0,0.14382271
58200,0,0.4115431
58201,1,0.8168732
58202,1,0.57624143
58203,0,0.36913016
58204,1,0.5867041
58205,0,0.098451294
58206,1,0.6025684
58207,0,0.21945901
58208,0,0.01870733
58209,1,0.640769
58210,0,0.07663626
58211,1,0.9351779
58212,0,1.824643e-05
58213,0,0.06172485
58214,0,3.4709932e-25
58215,1,0.87450176
58216,0,0.09687596
58217,1,0.79850364
58218,1,0.8625417
58219,0,0.043726277
58220,1,0.86954063
58221,1,0.8677119
58222,0,0.17820153
58223,0,0.18775824
58224,0,0.21799546
58225,0,3.4152172e-06
58226,0,0.036711425
58227,1,0.85493445
58228,1,0.68700767
58229,0,0.15963519
58230,1,0.79251236
58231,0,0.049907118
58232,1,0.8535613
58233,0,0.20238623
58234,0,0.43022776
58235,1,0.8117556
58236,0,0.049287897
58237,0,0.2420979
58238,1,0.7893674
58239,1,0.5018332
58240,0,0.252525
58241,0,0.1167102
58242,1,0.62146455
58243,1,0.76210946
58244,0,0.040559653
58245,1,0.9257265
58246,0,0.019039385
58247,0,0.40231165
58248,0,0.45132586
58249,1,0.8975072
58250,0,0.17425549
58251,1,0.8706411
58252,0,0.10728732
58253,0,0.061615814
58254,0,0.013798608
58255,0,0.059310067
58256,1,0.55949855
58257,1,0.83942324
58258,0,0.4939622
58259,1,0.79116815
58260,0,0.30882758
58261,0,0.025511827
58262,0,0.1703312
58263,0,0.18907386
58264,0,0.037900276
58265,0,0.12472994
58266,1,0.6040994
58267,0,0.11615629
58268,1,0.741498
58269,1,0.58893526
58270,0,0.40908688
58271,0,0.13588268
58272,1,0.80361336
58273,0,0.13417627
58274,0,0.24986455
58275,0,0.10457197
58276,0,0.36386132
58277,0,0.4164643
58278,0,0.3416295
58279,0,0.27355427
58280,0,0.1329851
58281,0,0.14515975
58282,0,0.17493224
58283,0,0.07787237
58284,0,0.48353562
58285,1,0.8087638
58286,1,0.7669203
58287,0,0.062329363
58288,1,0.67165923
58289,1,0.73159075
58290,1,0.6699494
58291,0,0.17028089
58292,1,0.78279203
58293,0,0.068897255
58294,0,0.05689599
58295,0,0.10499486
58296,1,0.769862
58297,0,0.45385098
58298,1,0.81494117
58299,1,0.92415035
58300,0,0.16083014
58301,1,0.7749011
58302,0,0.030629251
58303,0,0.11131574
58304,1,0.91582584
58305,1,0.9571587
58306,0,0.39242214
58307,1,0.7767882
58308,1,0.9087121
58309,1,0.8539469
58310,0,0.12584157
58311,0,0.04750033
58312,0,0.024322579
58313,0,0.13201366
58314,0,0.035580292
58315,1,0.6773355
58316,1,0.75008625
58317,1,0.5709878
58318,1,0.5358844
58319,0,0.12902081
58320,0,0.3185003
58321,0,0.17876042
58322,1,0.511949
58323,1,0.517918
58324,0,0.004661526
58325,1,0.86384225
58326,0,0.0024715604
58327,0,0.3286373
58328,1,0.77981454
58329,1,0.60063386
58330,0,0.28662774
58331,0,0.00671125
58332,0,0.07307586
58333,0,0.0756262
58334,1,0.8388853
58335,1,0.6454904
58336,0,0.01684329
58337,0,0.09010873
58338,1,0.8993181
58339,1,0.5323429
58340,0,0.008807521
58341,0,0.3935819
58342,1,0.91507554
58343,1,0.54744995
58344,0,0.1408322
58345,0,0.07473583
58346,0,0.41409147
58347,0,0.2353184
58348,0,0.07444204
58349,0,0.28457558
58350,0,0.15308279
58351,0,0.019607747
58352,0,0.089911714
58353,0,0.008822652
58354,0,0.12835157
58355,0,0.45477265
58356,0,0.35370463
58357,0,0.030740025
58358,1,0.83429396
58359,0,0.06735696
58360,0,0.12827425
58361,1,0.7645771
58362,0,0.19068123
58363,0,0.10377324
58364,0,0.15737915
58365,1,0.71778727
58366,0,0.19575858
58367,0,0.38233954
58368,0,0.06403492
58369,0,0.09777213
58370,0,0.022235937
58371,1,0.8046387
58372,1,0.9195617
58373,0,0.0040747137
58374,1,0.9292889
58375,0,0.01215838
58376,1,0.6494919
58377,0,0.28375566
58378,1,0.9102152
58379,0,0.34523958
58380,0,0.039919958
58381,1,0.8209412
58382,1,0.8252115
58383,0,0.08282492
58384,1,0.63402414
58385,0,0.060831524
58386,0,0.24564974
58387,1,0.7781014
58388,0,0.46754685
58389,1,0.53006124
58390,0,0.31673574
58391,1,0.5566877
58392,1,0.9174036
58393,1,0.84350556
58394,1,0.8774007
58395,1,0.7884695
58396,1,0.66306055
58397,0,0.41602963
58398,0,0.21179469
58399,0,0.030895714
58400,0,0.34430903
58401,1,0.7368813
58402,0,0.36159366
58403,1,0.75418186
58404,0,2.3588031e-07
58405,1,0.7562361
58406,0,0.008496741
58407,0,0.2335894
58408,1,0.81611454
58409,1,0.52705616
58410,0,0.11961005
58411,1,0.83832824
58412,0,0.04894939
58413,0,0.065941796
58414,0,0.3290574
58415,1,0.83737946
58416,1,0.8267242
58417,0,0.25356418
58418,1,0.8340403
58419,0,0.40194213
58420,0,0.024285343
58421,0,0.12491983
58422,1,0.6943014
58423,0,0.29919875
58424,1,0.6480049
58425,1,0.79567957
58426,0,0.034216944
58427,0,0.008661037
58428,1,0.5185587
58429,1,0.86106175
58430,0,0.08524544
58431,0,0.21933383
58432,0,0.49665433
58433,1,0.73380876
58434,1,0.8556868
58435,0,0.2622773
58436,0,0.45357442
58437,0,0.13043548
58438,0,0.037006166
58439,1,0.84719294
58440,0,0.24964128
58441,0,0.18245335
58442,1,0.89071107
58443,0,6.287114e-06
58444,1,0.6614311
58445,0,0.30405602
58446,0,0.090149015
58447,0,0.21083567
58448,1,0.844006
58449,0,0.44842732
58450,0,0.45128405
58451,1,0.8181582
58452,0,0.10823126
58453,0,0.35979882
58454,1,0.6036934
58455,0,0.04820141
58456,0,0.08141551
58457,0,0.0063214055
58458,1,0.69458485
58459,0,0.028515005
58460,1,0.861011
58461,0,0.088999055
58462,1,0.9175661
58463,1,0.51935685
58464,1,0.876215
58465,0,0.45295328
58466,0,0.18705969
58467,0,0.0016787923
58468,0,0.14449897
58469,1,0.9319626
58470,0,0.10782454
58471,1,0.76305467
58472,0,0.16028425
58473,0,0.20293021
58474,1,0.5994472
58475,0,0.0072127613
58476,0,0.4522133
58477,0,0.026787072
58478,1,0.73296607
58479,0,0.33570576
58480,0,0.19766195
58481,0,0.18099488
58482,0,0.18940768
58483,1,0.78511137
58484,1,0.89964795
58485,0,1.17385966e-23
58486,1,0.84263235
58487,0,0.14907916
58488,1,0.8223809
58489,1,0.67351836
58490,1,0.7445217
58491,1,0.764227
58492,0,0.07729823
58493,0,0.26833108
58494,0,0.002754705
58495,1,0.83465606
58496,0,0.032507498
58497,0,0.0731125
58498,0,0.05163324
58499,1,0.54749227
58500,0,7.722653e-17
58501,0,2.1618624e-10
58502,1,0.7904314
58503,0,0.43128055
58504,0,0.38009578
58505,1,0.918554
58506,1,0.65085196
58507,0,0.056518055
58508,1,0.5352666
58509,1,0.54907334
58510,0,0.024547717
58511,0,0.055105958
58512,0,0.016190616
58513,0,0.13966584
58514,0,0.37863383
58515,0,0.3610384
58516,0,0.001012318
58517,1,0.87003267
58518,0,0.13680387
58519,0,0.22861695
58520,1,0.86871207
58521,0,0.027374657
58522,1,0.84862655
58523,0,0.06910887
58524,1,0.5431342
58525,0,0.27087125
58526,0,0.20446484
58527,0,0.0284524
58528,1,0.66683453
58529,0,0.42730567
58530,0,0.04865081
58531,0,0.043843526
58532,0,0.06528837
58533,1,0.822412
58534,0,0.19636945
58535,1,0.8723986
58536,0,0.008581346
58537,1,0.8397505
58538,1,0.90038323
58539,1,0.9267589
58540,1,0.8479918
58541,0,0.04898423
58542,0,0.4751044
58543,0,0.084971495
58544,1,0.81299704
58545,1,0.7509884
58546,0,0.38187012
58547,1,0.8734233
58548,0,0.10076906
58549,1,0.5338258
58550,0,0.13924764
58551,0,0.39092794
58552,0,0.0032864863
58553,0,0.3258992
58554,0,0.44910857
58555,0,0.1802472
58556,1,0.9065485
58557,0,0.021968475
58558,0,0.49384722
58559,1,0.81730765
58560,0,0.21893029
58561,1,0.8379884
58562,0,0.078345776
58563,1,0.78124374
58564,0,0.12496979
58565,1,0.8323272
58566,1,0.522498
58567,1,0.8333897
58568,0,0.44299895
58569,1,0.62350696
58570,1,0.53301495
58571,1,0.65103906
58572,1,0.79933035
58573,0,0.09976091
58574,0,0.20225027
58575,0,0.03171184
58576,0,0.24538147
58577,0,0.397884
58578,1,0.943073
58579,0,0.03335543
58580,1,0.93539345
58581,0,0.0028172897
58582,0,1.267604e-07
58583,1,0.9059931
58584,0,0.19396998
58585,0,0.2734893
58586,0,0.0773832
58587,0,0.1293484
58588,1,0.83143854
58589,1,0.7237172
58590,0,0.03572886
58591,1,0.7799504
58592,0,0.0026666804
58593,0,0.052101713
58594,1,0.72983074
58595,0,0.21014543
58596,1,0.7705713
58597,1,0.93394923
58598,0,0.09665224
58599,0,0.3209406
58600,0,0.30968648
58601,0,4.777435e-30
58602,0,0.042181306
58603,0,0.1502722
58604,0,0.0048091114
58605,0,0.16519275
58606,0,0.07469614
58607,0,0.024164202
58608,0,0.31004688
58609,0,0.4119323
58610,0,0.13439967
58611,0,0.45440784
58612,1,0.51716053
58613,0,0.028587077
58614,1,0.943238
58615,0,0.08994681
58616,0,0.2328194
58617,0,0.40635064
58618,0,0.14890525
58619,1,0.5383243
58620,1,0.80879235
58621,0,0.03468645
58622,0,0.06215391
58623,1,0.58747244
58624,0,2.7433025e-12
58625,0,0.07295554
58626,1,0.9259884
58627,0,0.45942527
58628,0,0.058343936
58629,1,0.8119858
58630,0,0.49358726
58631,0,0.0052562677
58632,0,0.16556008
58633,1,0.8167847
58634,0,0.1512146
58635,0,0.4560215
58636,1,0.8906144
58637,1,0.62178373
58638,0,0.023128916
58639,0,0.11398765
58640,0,0.14823455
58641,0,0.2381782
58642,0,0.13178582
58643,0,0.0035274776
58644,1,0.9242748
58645,1,0.7734999
58646,0,0.21308325
58647,0,0.121202655
58648,1,0.9306692
58649,1,0.51218265
58650,1,0.8009649
58651,0,0.16791536
58652,0,0.3284113
58653,1,0.8526919
58654,1,0.9000127
58655,1,0.7653033
58656,0,0.33072695
58657,1,0.9381022
58658,1,0.65448225
58659,0,0.04399032
58660,0,0.2945013
58661,0,0.0033464832
58662,0,0.17072275
58663,0,0.025353285
58664,0,0.4956122
58665,0,0.046094272
58666,0,0.010439834
58667,0,0.09601916
58668,1,0.8175711
58669,0,0.034932606
58670,0,0.46872747
58671,1,0.9436887
58672,0,0.470525
58673,0,0.26692888
58674,0,0.18665485
58675,0,0.25932327
58676,0,0.2528931
58677,1,0.71589667
58678,0,0.38175395
58679,1,0.75722945
58680,1,0.6503971
58681,0,0.034609206
58682,0,0.1775534
58683,0,0.15903369
58684,0,0.036014
58685,0,0.012946455
58686,0,0.02536154
58687,0,0.11237043
58688,1,0.5330515
58689,1,0.78020465
58690,1,0.5719421
58691,0,0.4007564
58692,1,0.8640122
58693,1,0.7421941
58694,1,0.7231367
58695,0,0.37290096
58696,0,0.11599365
58697,1,0.88387966
58698,1,0.8250542
58699,1,0.54990745
58700,1,0.9165177
58701,1,0.8955374
58702,0,0.45610327
58703,0,0.23708932
58704,0,0.19533561
58705,0,0.018833654
58706,0,0.04552247
58707,0,0.099861614
58708,0,0.295236
58709,0,0.11503113
58710,0,0.1746957
58711,0,0.2686996
58712,1,0.8163334
58713,0,0.21676968
58714,0,0.44708872
58715,1,0.9253823
58716,0,0.1193826
58717,1,0.8487941
58718,0,0.17639242
58719,0,0.28249323
58720,1,0.6715641
58721,1,0.8567088
58722,0,0.11591408
58723,0,0.19410348
58724,0,0.19847552
58725,1,0.84198636
58726,0,0.20924057
58727,0,0.0782497
58728,0,0.45259756
58729,1,0.8431913
58730,0,0.09247605
58731,0,0.0012008043
58732,0,0.02596478
58733,0,0.21411353
58734,0,0.09456692
58735,0,0.03444032
58736,1,0.7698568
58737,1,0.7690277
58738,0,0.11739897
58739,0,0.028247122
58740,0,0.24857838
58741,0,0.0037394736
58742,0,0.028140344
58743,0,0.042413212
58744,0,0.17874913
58745,0,0.072342314
58746,0,0.08632835
58747,0,0.2757387
58748,0,0.32285258
58749,0,0.00517957
58750,1,0.9535592
58751,1,0.74603164
58752,0,0.43465054
58753,0,0.23428872
58754,1,0.5317914
58755,0,0.13770102
58756,0,0.1463778
58757,1,0.84378237
58758,1,0.91942644
58759,0,0.080743305
58760,1,0.9320523
58761,0,0.41271648
58762,0,0.14602168
58763,1,0.80689776
58764,1,0.85749406
58765,0,0.14669012
58766,1,0.5123225
58767,0,0.12818371
58768,1,0.7907129
58769,0,0.160706
58770,1,0.79539716
58771,0,0.056878734
58772,0,0.19247784
58773,0,0.025550887
58774,0,0.14787422
58775,0,0.2807502
58776,0,0.45013347
58777,1,0.67321014
58778,0,0.004322311
58779,0,0.10785461
58780,0,0.39413822
58781,0,0.39644
58782,0,7.1529703e-06
58783,0,0.2018468
58784,0,0.29529044
58785,0,0.36825764
58786,0,0.2101314
58787,0,0.060553487
58788,0,0.032731667
58789,0,0.18344347
58790,0,0.12773831
58791,0,0.09436604
58792,1,0.68975925
58793,0,0.49025407
58794,0,0.45317805
58795,0,0.19571327
58796,1,0.58950025
58797,0,0.0055628275
58798,0,0.05206589
58799,1,0.77683467
58800,0,0.07552896
58801,0,0.054082572
58802,0,0.20030837
58803,0,0.009202263
58804,1,0.79123724
58805,0,0.28590363
58806,1,0.8061817
58807,0,0.2153495
58808,0,0.026644116
58809,0,0.3002866
58810,0,0.08536378
58811,1,0.6276063
58812,0,0.2743349
58813,0,0.03806574
58814,0,0.32677394
58815,0,0.421514
58816,0,0.16929905
58817,0,8.5413674e-05
58818,1,0.6683442
58819,0,0.30911043
58820,0,0.17164291
58821,0,0.009347581
58822,0,0.039752975
58823,0,0.0120497495
58824,1,0.7129593
58825,0,0.12597565
58826,0,2.381655e-08
58827,0,0.37364718
